Especie;FechaAnillamiento;Cod_Localidad;Localidad;Municipio;Provincia;LatitudGrados;LatitudMinutos;CuadranteLatitud;LongitudGrados;LongitudMinutos;CuadranteLongitud;CentroR;AnillaR;InfoAnillaR;AmpliacionAnillaR;Verificacion;EspecieR;SexoR;EdadR;FechaRecuperacion;Cod_LocalidadR;LocalidadR;MunicipioR;ProvinciaR;LatitudGradosR;LatitudMinutosR;CuadranteLatitudR;LongitudGradosR;LongitudMinutosR;CuadranteLongitudR;
6240;6/8/10;ES44525;P. NAT. DE L«ALBUFERA;SOLLANA;VALENCIA;39;16;N;0;22;W;ESI;T.086053;4;        ;0;6240;F;4;10/8/15;ES444347;CAMI DEL RAVISANXO-P.N. L«ALBUFERA;ALFAFAR;VALENCIA;39;25;N;0;23;W;
5750;6/6/09;PLMZ1;WYSPA NA WISLE;JîZEFîW;MAZOWIECKIE;52;8;N;21;9;E;PLG;FN.50399;4;        ;0;5750;U;0;28/4/10;ES444419;V.R.S.U QUART DE POBLET;QUART DE POBLET;VALENCIA;39;29;N;0;29;W;
5910;16/7/95;GBFR13;ISLE OF MAY;ISLE OF MAY;FIFE REGION;56;11;N;2;33;W;GBT;GA.03929;4;        ;0;5910;U;0;23/2/08;ES5217;ALCAZAR DE SAN JUAN;ALCAZAR DE SAN JUAN;CIUDAD REAL;39;17;N;3;14;W;
5820;10/6/08;PLWI8;RADYCZYNY;PRZYKONA;WIELKOPOLSKIE;52;0;N;18;39;E;PLG;FN.76900;4;        ;0;5820;U;0;28/3/09;ES5217;ALCAZAR DE SAN JUAN;ALCAZAR DE SAN JUAN;CIUDAD REAL;39;17;N;3;14;W;
5910;12/7/08;FR07136;UMICORE;CALAIS;PAS-DE-CALAIS;50;56;N;1;45;E;FRP;EA676205;4;        ;0;5910;U;9;5/11/11;ES5217;ALCAZAR DE SAN JUAN;ALCAZAR DE SAN JUAN;CIUDAD REAL;39;17;N;3;14;W;
5926;18/6/08;ES33442;PUNTA LA BANYA;SANT CARLES DE LA RAPITA;TARRAGONA;40;38;N;0;35;E;ESI;.7105790;4;        ;0;5926;U;4;30/10/09;ES444349;JARDINES DEL REAL;VALENCIA;VALENCIA;39;24;N;0;21;W;
5926;8/4/09;ES444349;JARDINES DEL REAL;VALENCIA;VALENCIA;39;24;N;0;21;W;ESI;.6175186;4;        ;0;5926;U;8;10/9/09;ES444349;JARDINES DEL REAL;VALENCIA;VALENCIA;39;24;N;0;21;W;
5926;5/6/09;ES31426;P. NAT. DE LAS ISLAS COLUMBRETES;P. NAT. DE LAS ISLAS COLUMBRETES;CASTELLON;39;53;N;0;41;E;ESI;.7115403;4;        ;0;5926;U;3;20/8/09;ES444349;JARDINES DEL REAL;VALENCIA;VALENCIA;39;24;N;0;21;W;
5926;18/6/08;ES33442;PUNTA LA BANYA;SANT CARLES DE LA RAPITA;TARRAGONA;40;38;N;0;35;E;ESI;.7105790;4;        ;0;5926;U;5;26/10/09;ES444349;JARDINES DEL REAL;VALENCIA;VALENCIA;39;24;N;0;21;W;
5926;5/6/09;ES31426;P. NAT. DE LAS ISLAS COLUMBRETES;P. NAT. DE LAS ISLAS COLUMBRETES;CASTELLON;39;53;N;0;41;E;ESI;.7115403;4;        ;0;5926;U;3;26/10/09;ES444349;JARDINES DEL REAL;VALENCIA;VALENCIA;39;24;N;0;21;W;
5926;8/4/09;ES444349;JARDINES DEL REAL;VALENCIA;VALENCIA;39;24;N;0;21;W;ESI;.6175186;4;        ;0;5926;M;B;2/9/09;ES444349;JARDINES DEL REAL;VALENCIA;VALENCIA;39;24;N;0;21;W;
5910;23/9/08;GBHL3;SPIKE ISLAND;WIDNES;HALTON;53;21;N;2;44;W;GBT;GC.36905;4;        ;0;5910;U;4;10/2/10;ES531229;ALCALA DE HENARES;ALCALA DE HENARES;MADRID;40;29;N;3;22;W;
5910;23/9/08;GBHL3;SPIKE ISLAND;WIDNES;HALTON;53;21;N;2;44;W;GBT;GC.36905;4;        ;0;5910;U;4;26/2/11;ES531229;ALCALA DE HENARES;ALCALA DE HENARES;MADRID;40;29;N;3;22;W;
5920;16/6/02;NL0094;SCHIERMONNIKOOG;SCHIERMONNIKOOG;FRIESLAND;53;30;N;6;18;E;NLA;.5369092;4;        ;0;5910;U;A;19/3/11;ES53297;MADRID;MADRID;MADRID;40;28;N;3;41;W;
5910;5/7/08;FR07136;UMICORE;CALAIS;PAS-DE-CALAIS;50;56;N;1;45;E;FRP;EA676162;4;        ;0;5910;U;9;27/8/11;ES53297;MADRID;MADRID;MADRID;40;28;N;3;41;W;
5910;5/7/08;FR07136;UMICORE;CALAIS;PAS-DE-CALAIS;50;56;N;1;45;E;FRP;EA676162;4;        ;0;5910;U;9;28/8/11;ES53297;MADRID;MADRID;MADRID;40;28;N;3;41;W;
6110;30/8/10;GBAS10;YTHAN ESTUARY;NEWBURGH;ABERDEENSHIRE;57;19;N;2;0;W;GBT;DD.44526;4;        ;0;6110;U;2;20/11/10;ES60622;MARISMAS DEL PALMONES;ALGECIRAS;CADIZ;36;7;N;5;26;W;
5910;1/7/06;DK06157;SPROGO;SPROGO;SJ®LLAND;55;20;N;10;58;E;DKC;.4137915;4;        ;0;5910;U;0;4/9/10;ES634095;SALINAS DE VISTAHERMOSA;AYAMONTE;HUELVA;37;12;N;7;24;W;
5910;1/7/06;DK06157;SPROGO;SPROGO;SJ®LLAND;55;20;N;10;58;E;DKC;.4137915;4;        ;0;5910;U;0;5/9/10;ES634095;SALINAS DE VISTAHERMOSA;AYAMONTE;HUELVA;37;12;N;7;24;W;
6150;24/6/10;GBNK172;BREYDON JUNCTION;BREYDON JUNCTION;NORFOLK;52;37;N;1;41;E;GBT;SR.69379;4;        ;0;6150;U;3;7/9/10;ES63731;P. NAT. MARISMAS DEL ODIEL;HUELVA;HUELVA;37;16;N;6;55;W;
6150;3/7/10;GBSK65;ALTON WATER RESERVOIR;TATTINGSTONE;SUFFOLK;51;59;N;1;7;E;GBT;SR.89420;4;        ;0;6150;U;3;3/9/10;ES63731;P. NAT. MARISMAS DEL ODIEL;HUELVA;HUELVA;37;16;N;6;55;W;
6150;4/9/10;ES63731;P. NAT. MARISMAS DEL ODIEL;HUELVA;HUELVA;37;16;N;6;55;W;ESI;1V015657;4;        ;0;6150;U;3;9/9/10;ES63731;P. NAT. MARISMAS DEL ODIEL;HUELVA;HUELVA;37;16;N;6;55;W;
6240;21/8/98;IA3471;S. ERASMO VECCHIO;VENEZIA;GORIZIA & UDINE;45;28;N;12;26;E;IAB;BN.06172;4;        ;0;6240;U;4;5/9/10;ES63731;P. NAT. MARISMAS DEL ODIEL;HUELVA;HUELVA;37;16;N;6;55;W;
6150;5/9/10;ES63731;P. NAT. MARISMAS DEL ODIEL;HUELVA;HUELVA;37;16;N;6;55;W;ESI;1V015691;4;        ;0;6150;U;3;9/9/10;ES63731;P. NAT. MARISMAS DEL ODIEL;HUELVA;HUELVA;37;16;N;6;55;W;
6150;29/6/10;ES43178;SALINAS DE SAN PEDRO DEL PINATAR;SAN PEDRO DEL PINATAR;MURCIA;37;50;N;0;45;W;ESI;1V016480;4;        ;0;6150;U;3;7/9/10;ES63731;P. NAT. MARISMAS DEL ODIEL;HUELVA;HUELVA;37;16;N;6;55;W;
6150;24/6/10;GBMA69;DOFFCOCKER;DOFFCOCKER;GREATER MANCHESTER;53;35;N;2;29;W;GBT;SR.90817;4;        ;0;6150;U;3;11/9/10;ES63731;P. NAT. MARISMAS DEL ODIEL;HUELVA;HUELVA;37;16;N;6;55;W;
6110;8/6/10;DK02101;LANGLI;HO BUGT;JYLLAND;55;31;N;8;19;E;DKC;.7147968;4;        ;0;6110;U;3;9/9/10;ES63731;P. NAT. MARISMAS DEL ODIEL;HUELVA;HUELVA;37;16;N;6;55;W;
6150;23/7/10;GBSK65;ALTON WATER RESERVOIR;TATTINGSTONE;SUFFOLK;51;59;N;1;7;E;GBT;SR.89489;4;        ;0;6150;U;3;3/9/10;ES63731;P. NAT. MARISMAS DEL ODIEL;HUELVA;HUELVA;37;16;N;6;55;W;
6270;6/9/05;ES63731;Localidad confidencial;;;0;0; ;0;0; ;ESI;T.057954;4;        ;0;6270;U;4;20/8/09;ES63731;Localidad confidencial;;;0;0; ;0;0; ;
5910;28/7/09;GBNK39;KING«S LYNN;KING«S LYNN;NORFOLK;52;50;N;0;26;E;GBT;FH.17398;4;        ;0;5910;U;A;22/2/16;ES649;JAEN;JAEN;JAEN;37;56;N;3;37;W;
5880;21/6/06;ES72313;Localidad confidencial;;;0;0; ;0;0; ;ESI;.6159648;4;        ;0;5880;U;0;29/4/09;#ÁREF!;Localidad confidencial;;;0;0; ;0;0; ;
5880;5/7/87;MJ00113;Localidad confidencial;;;0;0; ;0;0; ;ESI;.6032674;4;        ;1;6009;U;0;1/2/09;AGTS335;TLETA;TLEMCEN;ARGELIA OTRAS PROVINCIAS;34;53;N;1;21;W;
5880;30/6/10;ES331292;Localidad confidencial;;;0;0; ;0;0; ;ESI;.6196494;4;        ;0;0;U;0;15/8/12;AGTS338;CAP DJINET;DJINET;ARGELIA OTRAS PROVINCIAS;36;52;N;3;43;E;
5910;3/5/02;ES66844;LA PUEBLA DEL RIO;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.6110078;4;        ;0;5900;U;2;1/9/07;BL2860;MESEN;MESEN;WEST-VLAANDEREN (FLANDES;50;46;N;2;53;E;
5820;24/4/06;ES53494;PINTO;PINTO;MADRID;40;14;N;3;41;W;ESI;.4091332;4;        ;0;5820;U;0;14/4/07;DEFM149;"NSG ""ZWILLBROCKER VENN""";"NSG ""ZWILLBROCKER VENN""";MUNSTER;52;2;N;6;41;E;
5910;2/7/09;DK--123;LANGLI - BLAVANDSHUK;LANGLI - BLAVANDSHUK;DINAMARCA;55;31;N;8;19;E;DKC;4L..0130;4;        ;0;5910;U;0;30/9/10;BL28118;ZEEBRUGGE;ZEEBRUGGE;WEST-VLAANDEREN (FLANDES;51;20;N;3;12;E;
5926;21/8/13;ES656140;PUERTO DE MALAGA;MALAGA;MALAGA;36;43;N;4;25;W;ESI;.7122317;4;........;0;5926;U;5;2/3/14;DA0018;FRONTERA DEL TARAJAL;CEUTA;CEUTA;35;53;N;5;19;W;
5910;13/6/11;CIAL1;BURHOU;BURHOU;ALDERNEY;49;44;N;2;15;W;CIJ;D...5880;4;        ;0;5910;U;0;23/12/11;ES05405;PLAYA SALINAS;AVILES;ASTURIAS;43;33;N;5;55;W;
5926;30/6/01;ES0644;ISLA DE ONS;ISLA DE ONS;PONTEVEDRA;42;23;N;8;53;W;ESI;.6118515;4;        ;0;0;U;0;15/4/17;ES0644;ISLA DE ONS;ISLA DE ONS;PONTEVEDRA;42;23;N;8;53;W;
5910;16/7/05;BL28118;ZEEBRUGGE;ZEEBRUGGE;WEST-VLAANDEREN (FLANDES;51;20;N;3;12;E;BLB;L.904541;4;        ;0;5910;U;A;11/10/10;ES06526;PLAYA DAGRELO;BUEU;PONTEVEDRA;42;22;N;8;56;W;
5820;15/1/10;ES30618;ZOO DE BARCELONA;BARCELONA;BARCELONA;41;24;N;2;4;E;ESI;.5115392;4;        ;1;5820;U;4;25/7/12;DK06368;ORE STRAND;FALSTER;SJ®LLAND;54;53;N;12;4;E;
6110;22/9/06;ES63731;P. NAT. MARISMAS DEL ODIEL;HUELVA;HUELVA;37;16;N;6;55;W;ESI;.4120735;4;        ;0;6110;U;8;25/5/14;DK06371;HOLME SO;BRONDBY;SJ®LLAND;55;37;N;12;26;E;
6240;4/9/02;ES63731;P. NAT. MARISMAS DEL ODIEL;HUELVA;HUELVA;37;16;N;6;55;W;ESI;T.046838;4;        ;0;6240;F;4;26/6/12;DKSD3;ROMO SONDERSTRAND;ROMO SONDERSTRAND;SYDDANMARK;55;5;N;8;32;E;
5820;27/5/03;BL27159;ZELE HEIKANT;ZELE HEIKANT;OOST-VLAANDEREN (FLANDES;51;4;N;4;2;E;BLB;7T.19637;4;        ;0;5820;U;6;24/1/09;ES0664;CANGAS DE MORRAZO;CANGAS DE MORRAZO;PONTEVEDRA;42;16;N;8;47;W;
5820;3/6/11;PLWI12;ZB.PRZYKONA;RADYCZYNY;WIELKOPOLSKIE;52;0;N;18;39;E;PLG;FN.97472;4;        ;0;5820;U;0;1/10/11;ES06861;A CHANCA;MAEMO;PONTEVEDRA;47;27;N;18;39;E;
5910;5/8/03;IS00130;GARDAHOLT;GARDABAER;ISLANDIA;64;5;N;21;59;W;ISR;..339703;4;        ;0;5910;U;0;10/3/07;ES05517;TAPIA DE CASARIEGO;TAPIA DE CASARIEGO;ASTURIAS;43;34;N;6;56;W;
5910;25/7/99;GBSK45;ORFORDNESS;ORFORDNESS;SUFFOLK;52;5;N;1;35;E;GBT;GF.79232;4;        ;0;5910;U;8;6/1/07;ES05517;TAPIA DE CASARIEGO;TAPIA DE CASARIEGO;ASTURIAS;43;34;N;6;56;W;
5910;14/7/85;GBPB2;SKOMER ISLAND;SKOMER ISLAND;PEMBROKESHIRE;51;44;N;5;18;W;GBT;GG.19995;4;        ;0;5910;U;0;4/1/10;ES01374;RIANXO;RIANXO;A CORU„A;42;39;N;8;49;W;
5910;5/7/12;GBAR2;SANDA ISLAND;KINTYRE;ARGYLL AND BUTE;55;16;N;5;35;W;GBT;GN.91348;4;        ;0;5910;U;3;2/9/12;ES01399;SANTA CRUZ;A CORU„A;A CORU„A;43;22;N;8;26;W;
5910;3/9/05;GBGL90;WINGMORE FARM;STOKE ORCHARD;GLOUCESTERSHIRE;51;56;N;2;6;W;GBT;FP.86118;4;        ;0;5910;U;A;5/3/08;ES01818;DESEMBOCADURA DEL RIO SIEIRO;CAAMA„O;A CORU„A;42;39;N;9;3;W;
5910;16/2/08;GBGL90;WINGMORE FARM;STOKE ORCHARD;GLOUCESTERSHIRE;51;56;N;2;6;W;GBT;FH.21048;4;        ;0;5910;U;C;21/8/12;ES01840;PLAYA DE ESMELLE;EL FERROL;A CORU„A;43;32;N;8;17;W;
5910;3/7/11;DK--123;LANGLI - BLAVANDSHUK;LANGLI - BLAVANDSHUK;DINAMARCA;55;31;N;8;19;E;DKC;4L..2063;4;        ;0;5910;U;0;21/11/11;ES01847;PORTO DO SON;PORTO DO SON;A CORU„A;42;43;N;9;0;W;
6150;8/6/11;BL2827;HEIST;HEIST;WEST-VLAANDEREN (FLANDES;51;21;N;3;15;E;BLB;99Z28053;4;        ;0;6150;U;0;7/11/11;ES02472;MUTRIKU;MUTRIKU;GUIPUZCOA;43;17;N;2;23;W;
5926;20/6/09;ES00150;SAN SEBASTIAN;SAN SEBASTIAN;GUIPUZCOA;43;19;N;1;59;W;ESA;H..30108;4;        ;0;5926;U;2;27/4/10;ES02594;GETARIA;GETARIA;GUIPUZCOA;43;17;N;2;12;W;
5910;28/7/05;NO3577;HUSHOLMEN;HUSHOLMEN;TROMS;69;3;N;16;20;E;NOS;.4248289;4;        ;0;5910;U;2;10/11/10;ES02594;GETARIA;GETARIA;GUIPUZCOA;43;17;N;2;12;W;
5820;9/6/08;GBHM24;PYLEWELL LAKE, LISLE COURT;LYMINGTON;HAMPSHIRE;50;45;N;1;31;W;GBT;EL.74635;4;        ;0;5820;U;3;24/11/08;ES03207;VIVEIRO;VIVEIRO;LUGO;43;41;N;7;36;W;
5820;12/6/02;SV5883;T€RNHOLMEN;MANKARBO;UPPSALA;60;11;N;17;22;E;SVS;.6210471;4;        ;0;5820;U;4;25/11/08;ES03207;VIVEIRO;VIVEIRO;LUGO;43;41;N;7;36;W;
5910;11/11/06;GBGL15;HEMPSTED;HEMPSTED;GLOUCESTERSHIRE;51;51;N;2;17;W;GBT;FP.86425;4;        ;0;5910;U;B;26/12/07;ES03229;PLAYA DE A RAPADOIRA;FOZ;LUGO;43;34;N;7;19;W;
5910;22/7/09;GBSK57;SUFFOLK;SUFFOLK;SUFFOLK;52;5;N;1;34;E;GBT;GG.77038;4;        ;0;5910;U;8;27/3/12;ES0357;PLAYA DE ESTEIRO;ESTACA DE BARES;LUGO;43;40;N;7;40;W;
5910;3/9/05;GBGL90;WINGMORE FARM;STOKE ORCHARD;GLOUCESTERSHIRE;51;56;N;2;6;W;GBT;FP.86118;4;        ;0;5910;U;B;11/2/12;ES0370;SAN CIPRIAN;CERRO;LUGO;43;42;N;7;25;W;
5910;12/7/14;NL19256;MAASVLAKTE;ECT;ZUID-HOLLAND;51;57;N;4;2;E;NLA;.5505764;4;        ;0;5910;U;0;5/12/14;ES05174;EL MUSEL;GIJON;ASTURIAS;43;33;N;5;36;W;
5910;24/7/97;GBSK160;CASTLE HILL;IPSWICH;SUFFOLK;52;4;N;1;8;E;GBT;GF.29128;4;        ;0;5910;U;2;26/8/11;ES05299;LLANERA;LLANERA;ASTURIAS;43;27;N;5;51;W;
5910;20/7/06;GBPB2;SKOMER ISLAND;SKOMER ISLAND;PEMBROKESHIRE;51;44;N;5;18;W;GBT;GC.34149;4;        ;0;5910;U;0;2/1/09;ES05356;PARQUE DE ISABEL LA CATOLICA;GIJON;ASTURIAS;43;33;N;5;36;W;
5910;21/4/07;GBGL15;HEMPSTED;HEMPSTED;GLOUCESTERSHIRE;51;51;N;2;17;W;GBT;FP.86756;4;        ;0;5910;U;B;13/1/08;ES15911;VERTEDERO DE SALAMANCA;VILLAMAYOR;SALAMANCA;40;59;N;5;41;W;
5820;25/5/96;FR55141;ETANG DE LA RONZE;CRAINTILLEUX;LOIRE;45;35;N;4;14;E;FRP;FX..1681;4;        ;0;6009;U;2;4/7/11;ES19404;OTERO DE SARIEGOS;VILLAFAFILA;ZAMORA;41;50;N;5;35;W;
5926;17/6/09;ES08590;ISLA DE IZARO;BERMEO;VIZCAYA;43;26;N;2;41;W;ESI;.7098393;4;        ;0;0;U;0;12/3/15;ES2429;ARAZURI;ARAZURI;NAVARRA;42;49;N;1;43;W;
5820;21/6/08;FR2775;JABLINES;JABLINES;SEINE-ET-MARNE;48;55;N;2;45;E;FRP;FS.63944;4;        ;0;5820;U;6;15/1/10;ES31604;LA BARTOLA;CASTELLîN DE LA PLANA;CASTELLON;39;59;N;0;3;W;
5927;5/6/04;ES321011;ILLA MEDA GRAN;TORROELLA DE MONTGRê;GIRONA;42;2;N;3;13;E;ESI;.6137255;4;        ;0;5926;U;0;11/5/11;ES32158;FIGUERES;FIGUERES;GIRONA;42;16;N;2;58;E;
5910;6/7/10;DK02101;LANGLI;HO BUGT;JYLLAND;55;31;N;8;19;E;DKC;4L..3350;4;        ;0;5910;U;0;30/10/11;ES321026;SOLIUS;LLAGOSTERA;GIRONA;41;48;N;2;56;E;
5820;29/5/10;PLOE1;JANUSZKOWICE;ZDZIESZOWICE;OPOLSKIE;50;24;N;18;8;E;PLG;FN.93454;4;        ;0;5820;U;0;23/1/11;ES321027;ABOCADOR DE PEDRET I MARZA;PEDRET I MARZA;GIRONA;42;18;N;3;4;E;
5820;29/5/10;PLOE1;JANUSZKOWICE;ZDZIESZOWICE;OPOLSKIE;50;24;N;18;8;E;PLG;FN.93454;4;        ;0;5820;U;0;5/2/11;ES321027;ABOCADOR DE PEDRET I MARZA;PEDRET I MARZA;GIRONA;42;18;N;3;4;E;
5926;3/6/06;ES43499;MUELLE DE LA CUNA-PUERTO DE CARTAGENA;CARTAGENA;MURCIA;37;36;N;0;58;W;ESI;.7072604;4;        ;1;5926;U;6;28/2/09;ES43572;PUERTO DE CARTAGENA;CARTAGENA;MURCIA;37;36;N;0;58;W;
5926;10/5/07;ES60234;CHICLANA DE LA FRONTERA;CHICLANA DE LA FRONTERA;CADIZ;36;25;N;6;9;W;ESI;.6158455;4;        ;0;5910;U;4;9/11/11;ES4257;P. NAT. DEL CABO DE GATA;P. NAT. DEL CABO DE GATA;ALMERIA;36;48;N;2;14;W;
5927;4/6/03;ES4373;ISLA PERDIGUERA;SAN JAVIER;MURCIA;37;49;N;0;50;W;ESI;.6095096;4;        ;0;0;U;0;18/11/17;ES43125;MURCIA;MURCIA;MURCIA;37;44;N;1;4;W;
5880;20/6/99;ES331291;Localidad confidencial;;;0;0; ;0;0; ;ESI;.6068763;4;        ;0;5926;U;A;14/1/11;ES44175;CUART DE POBLET;CUART DE POBLET;VALENCIA;39;29;N;0;27;W;
5926;17/6/10;ES33442;PUNTA LA BANYA;SANT CARLES DE LA RAPITA;TARRAGONA;40;38;N;0;35;E;ESI;.7105969;4;        ;0;5926;U;5;14/1/11;ES44175;CUART DE POBLET;CUART DE POBLET;VALENCIA;39;29;N;0;27;W;
5926;21/1/09;ES44159;CAUCE VIEJO DEL TURIA;VALENCIA;VALENCIA;39;24;N;0;21;W;ESI;.7108752;4;        ;0;5926;U;A;27/5/11;ES44159;CAUCE VIEJO DEL TURIA;VALENCIA;VALENCIA;39;24;N;0;21;W;
5926;21/1/07;ES44279;P. NAT. DE L«ALBUFERA;VALENCIA;VALENCIA;39;24;N;0;21;W;ESI;.7097763;4;        ;0;5926;U;A;1/8/11;ES44159;CAUCE VIEJO DEL TURIA;VALENCIA;VALENCIA;39;24;N;0;21;W;
5926;21/1/09;ES44159;CAUCE VIEJO DEL TURIA;VALENCIA;VALENCIA;39;24;N;0;21;W;ESI;.7108752;4;        ;0;5926;U;4;1/8/11;ES44159;CAUCE VIEJO DEL TURIA;VALENCIA;VALENCIA;39;24;N;0;21;W;
6260;16/7/09;FR478;LA CELLE ST AVENT;CHATEAUROUX;INDRE;46;49;N;1;41;E;FRP;M..47945;4;        ;0;6260;U;4;8/8/11;ES444421;LA SOCARRADA;SUECA;VALENCIA;39;0;N;0;0;E;
6260;16/7/10;FR4614;LINGE;LINGE;INDRE;46;45;N;1;6;E;FRP;M..51483;4;        ;0;6260;U;4;14/8/12;ES444421;LA SOCARRADA;SUECA;VALENCIA;39;0;N;0;0;E;
6260;16/7/09;FR478;LA CELLE ST AVENT;CHATEAUROUX;INDRE;46;49;N;1;41;E;FRP;M..47945;4;        ;0;6260;U;3;1/9/09;ES444422;PARQUE NATURAL DE LA ALBUFERA;SILLA;VALENCIA;39;21;N;0;24;E;
6260;30/6/07;FR478;LA CELLE ST AVENT;CHATEAUROUX;INDRE;46;49;N;1;41;E;FRP;M..47738;4;        ;0;6260;U;4;20/8/09;ES444423;PARQUE NATURAL DE LA ALBUFERA,;SUECA;VALENCIA;39;12;N;0;19;E;
5820;21/5/09;PLOE1;JANUSZKOWICE;ZDZIESZOWICE;OPOLSKIE;50;24;N;18;8;E;PLG;FN.86705;4;        ;0;5820;U;0;5/1/13;ES5047;ALANGE;ALANGE;BADAJOZ;38;43;N;6;15;W;
5910;17/7/14;DEQH67;HELGOLAND-D†NE;HELGOLAND-D†NE;HELGOLAND;54;11;N;7;54;E;DEW;N.032540;4;        ;0;5920;U;4;28/1/16;ES53401;LEGANES;LEGANES;MADRID;40;19;N;3;46;W;
6240;10/8/15;ES444347;CAMI DEL RAVISANXO-P.N. L«ALBUFERA;ALFAFAR;VALENCIA;39;25;N;0;23;W;ESI;T.091592;4;        ;0;6240;U;3;19/8/15;ES444405;TANCAT DE MILIA;SOLLANA;VALENCIA;39;18;N;0;21;W;
5926;1/6/09;ES60234;CHICLANA DE LA FRONTERA;CHICLANA DE LA FRONTERA;CADIZ;36;25;N;6;9;W;ESI;.6183187;4;        ;0;6009;U;0;9/2/10;ES60714;PUERTO REAL;PUERTO REAL;CADIZ;36;31;N;6;6;W;
5820;23/4/02;BL20216;BERENDRECHT;BERENDRECHT;ANTWERPEN (AMBERES);51;20;N;4;19;E;BLB;7T.00370;4;        ;0;5750;U;0;2/9/14;ES60741;PUNTA CANDOR;ROTA;CADIZ;36;40;N;6;21;W;
6110;23/9/09;ES6010712;P. NAT. BAHIA DE CADIZ;CADIZ;CADIZ;36;29;N;6;15;W;ESI;3M001988;4;        ;0;6150;U;2;26/9/09;ES60781;ROTA;ROTA;CADIZ;36;40;N;6;21;W;
5880;4/7/08;ES7251;Localidad confidencial;;;0;0; ;0;0; ;ESI;.6170789;4;        ;0;0;U;2;18/8/16;ES33562;SANTA COLOMA DE QUERALT;SANTA COLOMA DE QUERALT;TARRAGONA;41;32;N;1;23;E;
5927;12/7/05;ES43178;SALINAS DE SAN PEDRO DEL PINATAR;SAN PEDRO DEL PINATAR;MURCIA;37;50;N;0;45;W;ESI;.6129813;4;        ;1;5927;U;7;6/3/07;ES43148;PUERTO DE MAZARRON;PUERTO DE MAZARRON;MURCIA;37;35;N;1;18;W;
5927;4/6/03;ES4373;ISLA PERDIGUERA;SAN JAVIER;MURCIA;37;49;N;0;50;W;ESI;.6095054;4;        ;1;5927;U;A;30/5/07;ES43183;SANTIAGO DE LA RIBERA;SANTIAGO DE LA RIBERA;MURCIA;37;47;N;0;48;W;
6240;14/7/07;ES4478;ARROZALES DE PINEDO;VALENCIA;VALENCIA;39;24;N;0;21;W;ESI;T.044258;4;        ;0;6240;U;1;17/7/07;ES4478;ARROZALES DE PINEDO;VALENCIA;VALENCIA;39;24;N;0;21;W;
5926;3/6/11;ES4365;ISLA GROSA;SAN JAVIER;MURCIA;37;49;N;0;50;W;ESI;.7124809;4;        ;0;5926;U;0;25/6/15;ES43452;PLAYA DE LA PUNTICA;SAN PEDRO DEL PINATAR;MURCIA;37;50;N;0;45;W;
5926;2/6/08;ES44895;VALENCIA;VALENCIA;VALENCIA;39;24;N;0;21;W;ESI;.6175151;4;        ;0;5926;U;1;29/5/08;ES44895;VALENCIA;VALENCIA;VALENCIA;39;24;N;0;21;W;
5926;2/6/08;ES44895;VALENCIA;VALENCIA;VALENCIA;39;24;N;0;21;W;ESI;.6175151;4;        ;0;5926;U;3;30/7/08;ES44895;VALENCIA;VALENCIA;VALENCIA;39;24;N;0;21;W;
5880;22/6/07;ES4365;Localidad confidencial;;;0;0; ;0;0; ;ESI;.6173372;4;        ;0;5880;U;1;21/7/07;ES4365;Localidad confidencial;;;0;0; ;0;0; ;
5926;4/4/11;ES4365;ISLA GROSA;SAN JAVIER;MURCIA;37;49;N;0;50;W;ESI;.7118193;4;        ;0;5926;U;0;22/8/12;ES4365;ISLA GROSA;SAN JAVIER;MURCIA;37;49;N;0;50;W;
6240;1/9/07;ES444108;RESERVA DE LA RATLLA;SILLA;VALENCIA;39;21;N;0;24;W;ESI;T.047385;4;        ;0;6240;U;3;5/9/07;ES444108;RESERVA DE LA RATLLA;SILLA;VALENCIA;39;21;N;0;24;W;
6240;5/9/07;ES444108;RESERVA DE LA RATLLA;SILLA;VALENCIA;39;21;N;0;24;W;ESI;T.047408;4;        ;0;6240;U;3;8/9/07;ES444108;RESERVA DE LA RATLLA;SILLA;VALENCIA;39;21;N;0;24;W;
5926;26/10/09;ES444349;JARDINES DEL REAL;VALENCIA;VALENCIA;39;24;N;0;21;W;ESI;.7117814;4;        ;0;5926;U;A;26/7/12;ES444284;PLANTA DE COMPOSTAJE DE FERVASA;CUART DE POBLET;VALENCIA;39;27;N;0;31;W;
5926;26/10/09;ES444349;JARDINES DEL REAL;VALENCIA;VALENCIA;39;24;N;0;21;W;ESI;.7117814;4;        ;0;5926;U;A;30/4/12;ES444284;PLANTA DE COMPOSTAJE DE FERVASA;CUART DE POBLET;VALENCIA;39;27;N;0;31;W;
5926;26/10/09;ES444349;JARDINES DEL REAL;VALENCIA;VALENCIA;39;24;N;0;21;W;ESI;.7117814;4;        ;0;5926;U;8;30/4/12;ES444284;PLANTA DE COMPOSTAJE DE FERVASA;CUART DE POBLET;VALENCIA;39;27;N;0;31;W;
5926;26/10/09;ES444349;JARDINES DEL REAL;VALENCIA;VALENCIA;39;24;N;0;21;W;ESI;.7117814;4;        ;0;5926;U;A;27/7/12;ES444284;PLANTA DE COMPOSTAJE DE FERVASA;CUART DE POBLET;VALENCIA;39;27;N;0;31;W;
